query_id,query,top_product_ids_nn,relevant_ids,map@10_nn,top_product_names_nn
326,bowersville ladder writing desk desks,"[35544, 18940, 17540, 2513, 18924, 41113, 3180, 34026, 18992, 20468]",[24940],0.0,"['aleksandras glass l-shape writing desk', 'angla glass l-shape desk', 'adelyse glass l-shape desk', 'adeleen glass l-shape desk', 'aathyn reversible glass l-shape desk', 'adeliene l-shape desk', 'alevt ? na reversible l-shape desk', 'aadham reversible glass top l-shape desk', 'aadhyasri glass l-shape desk', 'addley glass l-shape desk']"
327,kohler purist brushed bronze bathroom sink faucets,"[23230, 23258, 23255, 22231, 23257, 22173, 23319, 23254, 23320, 23245]","[22169, 22162, 22176, 22173, 22266, 22212, 22275, 22268, 22278]",0.018518518518518517,"['kohler purist rite-temp pressure-balancing valve trim with lever handles', 'kohler purist rite-temp valve trim with lever handle', 'kohler honesty rite-temp valve trim with lever handle', 'purist rite-temp pressure-balancing valve trim with lever handles', 'kohler purist rite-temp valve trim with cross handle', 'purist rite-temp pressure-balancing valve trim with cross handles', 'purist pressure balancing valve trim with cross handle', 'kohler alteo rite-temp valve trim with lever handle', 'purist valve trim', 'kohler bancroft rite-temp valve trim with metal lever handle']"
328,golub dining table dining tables,"[35768, 15204, 15201, 23799, 875, 15199, 15202, 15212, 15207, 15200]",[14687],0.0,"['tarleton 5 piece dining set', 'montsegur butterfly leaf rubberwood solid wood dining set', 'alyssaann butterfly leaf rubberwood solid wood dining set', 'hadiqa dining set', 'langara 5 piece extendable dining set', 'monterra butterfly leaf solid wood dining set', 'alyssah butterfly leaf solid wood dining set', 'alyx butterfly leaf rubberwood solid wood dining set', 'alyssya butterfly leaf rubberwood solid wood dining set', 'holmesville butterfly leaf solid wood dining set']"
329,wayfair tension rod curtain hardware accessories,"[21443, 21445, 5401, 9798, 41170, 17634, 1242, 28198, 7938, 27725]","[39193, 39192]",0.0,"['glamis adjustable height swivel arm bar stool', 'rockmart swivel adjustable height bar stool', 'dabbs adjustable height stool', 'frida swivel adjustable height stool', 'londres coffee table', 'overstreet swivel solid wood adjustable height stool', 'borchardt adjustable stool with swivel ( set of 2 ) in vintage caramel pu and black', 'hisham swivel adjustable height bar stool', 'juliette sled coffee table', 'architectural gothic window wall décor']"
330,kari piece outdoor conversation sets,"[40289, 21088, 39880, 3993, 21089, 3565, 40312, 35666, 39310, 38549]",[42295],0.0,"['3 piece medium dinosaurs wall decal set', 'under the sun i wall decal', 'dinosaur glowing wall decal', 'non-adhesive privacy window film', 'gathering sunflowers wall decal', 'wall sticker 10 pcs marble decorative wallpaper three-dimensional tile stickers pvc wall stickers peel and stick splash-proof 3d wall panel ( pvc )', 'dry erase 4 piece carnivalé calendar board wall decal', 'dirt bikes wall decal', 'lifelike dinosaur wall decal', 'bubble guppies boys personalized growth chart decal']"
331,upholstered girls bed beds,"[30165, 41201, 827, 8914, 15681, 6929, 25557, 31908, 5016, 25559]","[38486, 3100, 3099, 31923, 31924, 17717, 17735, 5015, 17697, 23632, 1892, 3098, 21962, 35451, 7302, 33144, 17715, 4734, 25690, 32564, 9958, 17707, 18861, 42532, 10019, 18925, 37097, 28626, 24122, 24126, 41182, 13652, 28629, 36840, 13712, 16576, 34218, 35440, 17722, 26335, 39908, 7309, 18841, 42372, 3107, 4338, 32279, 1943, 6852, 14856, 3109, 6616]",0.0,"['cluff tufted upholstered platform bed', 'belluno tufted upholstered platform bed', 'emilee-rose twin tufted upholstered low profile platform bed', 'jadan tufted upholstered standard bed', 'tufted upholstered low profile platform bed', 'surgener tufted upholstered low profile standard bed', 'connolly tufted upholstered low profile standard bed', 'emmalie twin tufted upholstered platform bed', 'adelanto king tufted platform bed', 'connolly tufted upholstered low profile standard bed']"
332,attleboro drum coffee table coffee cocktail tables,"[15478, 9929, 20876, 26638, 35405, 40985, 35355, 18473, 34379, 34371]",[31058],0.0,"['annerie block coffee table', 'addaly abstract coffee table', 'shadarev abstract coffee table', 'prism sled coffee table', 'bronson coffee table', 'plascencia coffee table with storage', 'lamantia lift top coffee table with storage', 'akadia block coffee table', 'grossi lift top coffee table with storage', 'waddington lift top coffee table with storage']"
333,stainless steel colander set strainers colanders salad spinners,"[2903, 42275, 25, 38217, 21811, 22324, 16387, 22321, 22330, 42284]","[2903, 42285, 25, 7122, 21810, 22330, 22321, 22324, 22328, 22319, 6645, 22702, 22701, 22699, 22703, 22700, 22704, 22698, 26546, 35825, 18551]",0.32222222222222224,"['3 piece avador stainless steel colander set', 'ybm home stainless steel colander', 'basic essentials 2 piece stainless steel colander set', 'lavo home stainless steel 5 quart colander', 'cook n home 3 piece stainless steel fine mech strainer set', 'cook pro 3 piece stainless steel mesh colander set', 'swirl stainless steel colander', 'cook pro 3 piece stainless steel colander set', 'cook pro 3 piece stainless steel colander', 'ybh home stainless steel 3 quart colander']"
334,itchington butterfly dining tables,"[35386, 9012, 4949, 35387, 7326, 936, 5412, 9882, 34426, 35812]","[36383, 36399, 36384, 35387, 35386, 22810]",0.25,"['itchington counter height butterfly leaf rubberwood solid wood dining table', ""callaghan 40 '' solid wood dining table"", 'sundquist extendable dining table', 'itchington butterfly leaf rubberwood dining table', 'alingtons solid wood dining table', 'pilcher extendable solid wood dining table', 'piggott rustic solid wood dining table', 'alcinia extendable dining table', 'antonese extendable dining table', 'braylen dining table']"
335,canadian wreaths,"[41957, 41685, 41688, 41683, 41684, 41682, 23887, 38579, 41686, 37419]","[39148, 20642, 32046, 20643, 20641, 39299, 28041, 20402, 39142, 39144, 14776, 14775, 42862, 38588, 19542, 19541, 25442, 19538, 19539, 42863, 19540, 13875, 21271, 28028, 28025, 14074, 31122, 13857, 38587, 27830, 19354, 33342, 11449, 1632, 19544, 13883, 20645, 20644, 14774, 39298, 13458, 8140]",0.0,"['personalized christmas tree sign textual art on wood', 'a premium mountain scene graphic art print multi-piece image on wrapped canvas', 'a premium eternidad graphic art print multi-piece image on wrapped canvas', 'a premium impression sunrise graphic art print multi-piece image on wrapped canvas', 'a premium chapelton at argenteuil graphic art print multi-piece image on wrapped canvas', 'looking back - wrapped canvas painting print', 'painted puzzle by morgan yamada - graphic art print', 'mud room the dirt stops here black and white planked look by kimberly allen - textual art print', 'a premium ocean breeze graphic art print multi-piece image on wrapped canvas', '11 owls mink blanket']"
336,mystic swivel accent chairs,"[27443, 19456, 18271, 4329, 4330, 42698, 42329, 745, 2864, 5557]",[1229],0.0,"['beauty salon ergonomic task chair', 'fashion beauty salon conference chair', 'eveliina fashion casual beauty salon task chair', 'fashion casual lift chair office work chair beauty salon chair black in , black', 'fashion casual lift chair office work chair beauty salon chair black in , brown', 'donham armchair', 'fashion casual beauty salon office chair', ""quincy 30 '' wide swivel armchair"", 'soft sense high back executive chair', 'amirali executive chair']"
337,iittala bowl dining bowls,"[8529, 32198, 14331, 6707, 19854, 21215, 21210, 24831, 38052, 11438]","[21220, 19861, 19853, 19859, 19863, 21215, 21207, 21213, 21212, 21211, 21214, 21208, 19846, 19847, 21222, 21217, 19854, 21216, 19856, 21221, 19855, 21219, 19857, 19864, 19848, 19860, 19871, 19870, 21209, 19858, 19849, 19866, 19868, 19867, 19865, 19869, 19872, 19852, 21210]",0.09619047619047619,"['6 oz . dessert bowl', 'pineapple 4 piece rolf glass dessert bowl set', ""72 '' plastic rectangular fold-in-half folding table"", '8.75 oz . dessert bowl', 'taika 10 oz . salad bowl', 'kastehelmi 7.75 oz . dessert bowl', 'ultima thule 9 oz . dessert bowl', 'modern bohemian 10 oz . dessert bowl', 'arche of bees pewter glass dessert bowl', '16 oz . dessert bowl']"
338,mahone porch rocking chair patio rockers gliders,"[36095, 27088, 36094, 27404, 17686, 27090, 27154, 36074, 35713, 29914]",[23673],0.0,"[""penny round 0.75 '' x 0.75 '' marble mosaic tile in bianco carrara"", 'natural stone/metal/glass mosaic sheet tile', ""penny 0.75 '' x 0.75 '' straight edge natural stone mosaic sheet floor use tile"", 'baeten patio sofa with cushions', ""0.422 '' x 0.125 '' marble chevron mosaic tile"", ""1 '' x 2 '' natural stone mosaic sheet tile"", ""calacatta cressa 4 '' x 12 '' marble subway tile"", 'costilla line upholstered side chair', ""0.75 '' x 0.75 '' marble penny round mosaic wall & floor tile"", 'penny marble mosaic floor use tile']"
339,ruckus chair accent chairs,"[41757, 42697, 6532, 23907, 42698, 22530, 1140, 19559, 6955, 42802]","[23079, 23083, 23085, 23082, 23084, 23081]",0.0,"[""dehaan 25.2 '' wide tufted polyester armchair"", ""donham 25 '' wide armchair"", ""ogan 29 '' wide polyester armchair"", ""faizah 27.6 '' wide tufted polyester armchair"", 'donham armchair', ""didonato 28.1 '' wide tufted velvet armchair"", ""charnley 47 '' wide chenille armchair"", ""35.5 '' wide linen armchair"", ""theta 29 '' wide polyester armchair"", 'donham polyester lounge chair']"
340,berenice storage cabinet office storage cabinets,"[35410, 35437, 35409, 35433, 2399, 36032, 35403, 35438, 42043, 6086]","[17076, 17117, 17118]",0.0,"['agostinho storage cabinet', 'agostinho storage cabinet', 'summit station storage cabinet', 'ramer 4 - shelf storage cabinet', 'seguin storage cabinet', 'deeksha storage cabinet', 'karn storage cabinet', 'double deep storage cabinet', 'catiţia 4 -shelf storage cabinet', 'series c 1 - shelf storage cabinet']"
341,canvas map art wall art,"[9573, 9954, 41794, 1658, 9688, 7922, 41680, 25684, 22528, 12246]","[39147, 729, 9573, 4181, 12198, 25684, 41681, 31876, 19427, 41794, 28263, 13582, 13583, 13597, 38961, 4360, 36931, 37974, 37973, 37970, 37971, 17378]",0.20416666666666666,"['classic world map - wrapped canvas graphic art print', 'beauty sunset over sunflowers field - wrapped canvas photograph print', 'world map - wrapped canvas graphic art print', 'beautiful forest morning panorama - wrapped canvas photographic print', 'grayscale eiffel tower - photograph print on canvas', 'picture framed print on wood', 'sea isle wildflowers - advertisements print on canvas', 'ocean eye i - 3 piece picture frame print set on canvas', 'sylvie picnic life by alja horvat - painting print on canvas', 'the rest by pablo picasso - wrapped canvas painting print']"
342,brendon counter stool bar stools,"[37505, 19279, 14832, 39825, 38774, 2727, 4888, 1573, 2506, 18420]","[19461, 35054]",0.0,"[""doolittle upholstered 25.5 '' counter bar stool"", 'adona counter & bar stool', 'sydnee bar & counter stool', ""margr industrial 26 '' counter stool"", 'elenora swivel solid wood bar & counter stool', 'younts bar & counter stool', 'gollapalli solid wood bar & counter stool', 'adelaida swivel bar & counter stool', 'caymus bar & counter stool', 'stockdove solid wood bar & counter stool']"
343,navy peach bedding bedding sets,"[20991, 20964, 20998, 21075, 18877, 20999, 20970, 25342, 8587, 20962]",[],0.0,"['vintage floral 4 piece crib bedding set', 'deer floral 4 piece crib bedding set', 'watercolor floral 5 piece crib bedding set', 'harper 4 piece crib bedding set', 'ruark chevron nursery 5 piece crib bedding set', 'navy blue and pink watercolor floral 5 piece crib bedding set', 'elephant 4 piece crib bedding set', 'suzuki 3 piece crib bedding set', 'baby bear 4 piece crib bedding set', 'woodland camo 4 piece crib bedding set']"
344,ottoman bed queen ottomans,"[40072, 33263, 33261, 33260, 24954, 33262, 40139, 30573, 32023, 28657]",[],0.0,"[""massillon 103.5 '' wide linen sofa & chaise with ottoman"", ""adda 103 '' wide right hand facing sofa & chaise with ottoman"", ""adamsville 103 '' wide left hand facing sofa & chaise with ottoman"", ""adamski 103 '' wide faux leather left hand facing sofa & chaise with ottoman"", ""krisdapor 98 '' wide microfiber/microsuede sofa & chaise with ottoman"", 'adcock faux leather right hand facing sofa & chaise with ottoman', ""roughton 103 '' wide sofa & chaise with ottoman"", ""serra 157 '' wide microfiber/microsuede right hand facing corner sectional with ottoman"", ""troxelville 84 '' wide symmetrical modular corner sectional with ottoman"", ""sunnydale 105 '' wide reversible sofa & chaise with ottoman""]"
345,oriental vanity makeup vanities,"[32088, 32658, 6722, 8099, 26478, 26477, 38403, 13446, 15018, 25580]",[],0.0,"[""juno 36 '' double bathroom vanity set"", 'duneane 4 - light dimmable chrome vanity light', 'revel 1-light led vanity light', ""beaconsdale 31 '' single vanity set"", ""crista 42 '' single bathroom vanity"", ""crave 30 '' single bathroom vanity"", ""hutto 60 '' double bathroom vanity set"", ""amandy 47 '' single bathroom vanity set"", ""broadview 72 '' double bathroom vanity set"", 'tera 3-light vanity light']"
346,nesting tray set decorative trays,"[24063, 24062, 21270, 24055, 15894, 22490, 3767, 1347, 36096, 6056]","[9977, 757, 38602, 3767, 3748, 120, 5741, 24062, 34935, 762, 3779, 6056, 26441, 32135, 3741, 6253, 22490, 39386, 24063]",0.3571428571428571,"['zackery nesting serving pedestal 3 piece tray set', 'jaylon nesting serving pedestal 6 piece tray set', 'twinkling light gnome garden statue', ""ced 50 '' l x 25 '' w rectangular table top"", ""holland bar stool 36 '' l x 36 '' w square rounded table top"", 'tiefort solid wood nesting 2 piece tray set', 'anniedale nesting 3 piece serving tray', 'rocky garden gnome statue', ""kamron 29.25 '' x 12 '' x 4 '' industrial wall mounted mailbox"", 'millwood pines wood serving tray with handles , rustic nesting serving trays set of 3']"
347,olive green console table sofa console tables,"[26226, 42421, 16482, 21893, 17302, 41843, 31287, 1725, 6545, 4533]",[],0.0,"[""ophelia 35.8 '' console table"", ""heilwig 15.7 '' console table"", ""strock 10 '' w console table"", ""loudoun 24 '' solid wood console table"", ""downend 41 '' console table"", ""salahuddin 13 '' solid wood console table"", ""cainsville 23.7 '' console table"", 'kauffman console table', ""bakar 36 '' console table"", ""vitela 48 '' console table""]"
348,one album way sofas,"[31632, 1353, 25651, 12482, 39884, 15248, 15230, 15225, 3578, 15224]",[],0.0,"[""farnborough 3 - light 15 '' simple drum semi flush mount"", 'pinto square cotton floral throw pillow', 'curtiss side chair in gray', 'oversized tanesha wall clock', 'melendez wall clock', ""oversized alasdair 24 '' wall clock"", ""mansell 8 '' wall clock"", ""gutha garden 14 '' wall clock"", 'wall clock', ""katherine 18 '' wall clock""]"
349,mud room sign wall door,"[16098, 30984, 9605, 35323, 39165, 30983, 24343, 36018, 18690, 35324]","[5444, 32665, 25282, 38579, 18948]",0.0,"['connally welcome poppy flowers natural coir 30 in . x 18 in . non-slip outdoor door mat', 'anniedale welcome rubber coir 30 in . x 18 in . non-slip outdoor door mat', 'chidsey welcome 29 in . x 18 in . non-slip outdoor door mat', 'abbeyville heart-shaped paws welcome non-slip outdoor door mat', 'sladkowski welcome non-slip outdoor door mat', 'nobhill checkered rubber coir 36 in . x 24 in . non-slip outdoor door mat', 'anderson ships wheel welcome 29 in . x 17 in . non-slip outdoor door mat', 'tree coir non-slip outdoor door mat', 'classic welcome non-slip outdoor door mat', 'zealand modern landscape contemporary non-slip outdoor door mat']"
